0.000257,692
0.000258,711
0.000259,709
0.000260,676
0.000261,662
0.000262,585
0.000263,622
0.000264,640
0.000265,600
0.000266,617
0.000267,591
0.000268,634
0.000269,628
0.000270,746
0.000271,737
0.000272,754
0.000273,779
0.000274,744
0.000275,694
0.000276,773
0.000277,765
0.000278,757
0.000279,812
0.000280,819
0.000281,753
0.000282,694
0.000283,658
0.000284,648
0.000285,604
0.000286,596
0.000287,654
0.000288,644
0.000289,678
0.000290,660
0.000291,711
0.000292,690
0.000293,712
0.000294,712
0.000295,711
0.000296,652
0.000297,672
0.000298,598
0.000299,577
0.000300,558
0.000301,536
0.000302,522
0.000303,490
0.000304,515
0.000305,513
0.000306,470
0.000307,501
0.000308,478
0.000309,487
0.000310,514
0.000311,525
0.000312,515
0.000313,529
0.000314,551
0.000315,580
0.000316,580
0.000317,587
0.000318,585
0.000319,612
0.000320,590
0.000321,554
0.000322,544
0.000323,539
0.000324,524
0.000325,459
0.000326,455
0.000327,436
0.000328,496
0.000329,517
0.000330,554
0.000331,531
0.000332,536
0.000333,531
0.000334,521
0.000335,509
0.000336,529
0.000337,541
0.000338,479
0.000339,451
0.000340,430
0.000341,415
0.000342,390
0.000343,336
0.000344,307
0.000345,330
0.000346,375
0.000347,409
0.000348,409
0.000349,441
0.000350,460
0.000351,450
0.000352,458
0.000353,446
0.000354,472
0.000355,515
0.000356,527
0.000357,550
0.000358,585
0.000359,569
0.000360,526
0.000361,518
0.000362,566
0.000363,527
0.000364,519
0.000365,516
0.000366,524
0.000367,492
0.000368,471
0.000369,513
0.000370,445
0.000371,333
0.000372,300
0.000373,267
0.000374,288
0.000375,309
0.000376,353
0.000377,380
0.000378,411
0.000379,403
0.000380,404
0.000381,354
0.000382,378
0.000383,406
0.000384,413
0.000385,415
0.000386,460
0.000387,470
0.000388,436
0.000389,406
0.000390,416
0.000391,396
0.000392,470
0.000393,536
0.000394,488
0.000395,525
0.000396,517
0.000397,540
0.000398,529
0.000399,538
0.000400,504
0.000401,466
0.000402,437
0.000403,460
0.000404,489
0.000405,562
0.000406,507
0.000407,531
0.000408,519
0.000409,490
0.000410,403
0.000411,363
0.000412,405
0.000413,317
0.000414,284
0.000415,244
0.000416,201
0.000417,232
0.000418,208
0.000419,262
0.000420,315
0.000421,401
0.000422,448
0.000423,489
0.000424,571
0.000425,583
0.000426,525
0.000427,492
0.000428,464
0.000429,549
0.000430,542
0.000431,479
0.000432,474
0.000433,453
0.000434,447
0.000435,409
0.000436,362
0.000437,360
0.000438,423
0.000439,465
0.000440,467
0.000441,465
0.000442,472
0.000443,484
0.000444,470
0.000445,377
0.000446,361
0.000447,425
0.000448,415
0.000449,383
0.000450,336
0.000451,341
0.000452,275
0.000453,282
0.000454,269
0.000455,278
0.000456,187
0.000457,240
0.000458,299
0.000459,336
0.000460,329
0.000461,356
0.000462,340
0.000463,351
0.000464,372
0.000465,369
0.000466,411
0.000467,410
0.000468,322
0.000469,325
0.000470,365
0.000471,348
0.000472,361
0.000473,385
0.000474,347
0.000475,361
0.000476,353
0.000477,349
0.000478,366
0.000479,353
0.000480,303
0.000481,278
0.000482,267
0.000483,299
0.000484,339
0.000485,246
0.000486,227
0.000487,250
0.000488,300
0.000489,289
0.000490,284
0.000491,300
0.000492,391
0.000493,389
0.000494,392
0.000495,413
0.000496,424
0.000497,404
0.000498,394
0.000499,402
0.000500,390
0.000501,414
0.000502,377
0.000503,266
0.000504,289
0.000505,260
0.000506,277
0.000507,283
0.000508,290
0.000509,296
0.000510,332
0.000511,348
0.000512,304
0.000513,304
0.000514,287
0.000515,280
0.000516,240
0.000517,313
0.000518,353
0.000519,358
0.000520,408
0.000521,388
0.000522,336
0.000523,408
0.000524,425
0.000525,402
0.000526,417
0.000527,404
0.000528,367
0.000529,390
0.000530,359
0.000531,289
0.000532,289
0.000533,308
0.000534,294
0.000535,311
0.000536,308
0.000537,265
0.000538,257
0.000539,220
0.000540,239
0.000541,196
0.000542,222
0.000543,328
0.000544,389
0.000545,391
0.000546,322
0.000547,261
0.000548,240
0.000549,290
0.000550,275
0.000551,291
0.000552,304
0.000553,375
0.000554,425
0.000555,319
0.000556,319
0.000557,335
0.000558,334
0.000559,317
0.000560,238
0.000561,214
0.000562,235
0.000563,274
0.000564,290
0.000565,248
0.000566,259
0.000567,290
0.000568,224
0.000569,286
0.000570,261
0.000571,218
0.000572,258
0.000573,217
0.000574,172
0.000575,215
0.000576,230
0.000577,281
0.000578,269
0.000579,260
0.000580,233
0.000581,263
0.000582,312
0.000583,351
0.000584,343
0.000585,364
0.000586,353
0.000587,329
0.000588,290
0.000589,278
0.000590,233
0.000591,167
0.000592,241
0.000593,354
0.000594,303
0.000595,254
0.000596,326
0.000597,348
0.000598,384
0.000599,284
0.000600,344
0.000601,310
0.000602,257
0.000603,223
0.000604,195
0.000605,185
0.000606,227
0.000607,232
0.000608,211
0.000609,286
0.000610,234
0.000611,256
0.000612,263
0.000613,265
0.000614,252
0.000615,293
0.000616,233
0.000617,277
0.000618,305
0.000619,338
0.000620,253
0.000621,258
0.000622,264
0.000623,278
0.000624,231
0.000625,245
0.000626,201
0.000627,150
0.000628,205
0.000629,212
0.000630,302
0.000631,305
0.000632,285
0.000633,297
0.000634,291
0.000635,313
0.000636,306
0.000637,267
0.000638,238
0.000639,199
0.000640,233
0.000641,251
0.000642,224
0.000643,307
0.000644,309
0.000645,311
0.000646,333
0.000647,321
0.000648,291
0.000649,244
0.000650,283
0.000651,261
0.000652,264
0.000653,188
0.000654,169
0.000655,162
0.000656,173
0.000657,212
0.000658,231
0.000659,269
0.000660,341
0.000661,395
0.000662,343
0.000663,300
0.000664,298
0.000665,257
0.000666,202
0.000667,229
0.000668,226
0.000669,233
0.000670,259
0.000671,306
0.000672,359
0.000673,327
0.000674,306
0.000675,294
0.000676,279
0.000677,280
0.000678,334
0.000679,303
0.000680,282
0.000681,252
0.000682,157
0.000683,159
0.000684,175
0.000685,227
0.000686,201
0.000687,202
0.000688,228
0.000689,173
0.000690,288
0.000691,291
0.000692,243
0.000693,225
0.000694,235
0.000695,176
0.000696,140
0.000697,191
0.000698,160
0.000699,123
0.000700,170
0.000701,190
0.000702,237
0.000703,243
0.000704,219
0.000705,174
0.000706,173
0.000707,203
0.000708,300
0.000709,333
0.000710,265
0.000711,228
0.000712,173
0.000713,172
0.000714,181
0.000715,215
0.000716,232
0.000717,323
0.000718,320
0.000719,286
0.000720,239
0.000721,171
0.000722,213
0.000723,224
0.000724,226
0.000725,174
0.000726,194
0.000727,192
0.000728,245
0.000729,277
0.000730,270
0.000731,257
0.000732,210
0.000733,365
0.000734,350
0.000735,261
0.000736,231
0.000737,209
0.000738,189
0.000739,205
0.000740,181
0.000741,202
0.000742,210
0.000743,214
0.000744,161
0.000745,136
0.000746,158
0.000747,173
0.000748,167
0.000749,167
0.000750,171
0.000751,198
0.000752,162
0.000753,176
0.000754,242
0.000755,224
0.000756,251
0.000757,306
0.000758,323
0.000759,261
0.000760,193
0.000761,165
0.000762,176
0.000763,168
0.000764,186
0.000765,151
0.000766,217
0.000767,245
0.000768,271
0.000769,215
0.000770,176
0.000771,187
0.000772,167
0.000773,188
0.000774,201
0.000775,127
0.000776,149
0.000777,220
0.000778,239
0.000779,175
0.000780,213
0.000781,187
0.000782,159
0.000783,142
0.000784,179
0.000785,241
0.000786,238
0.000787,218
0.000788,223
0.000789,235
0.000790,241
0.000791,279
0.000792,231
0.000793,174
0.000794,183
0.000795,157
0.000796,145
0.000797,130
0.000798,169
0.000799,172
0.000800,200
0.000801,244
0.000802,250
0.000803,265
0.000804,252
0.000805,233
0.000806,240
0.000807,212
0.000808,220
0.000809,229
0.000810,189
0.000811,178
0.000812,179
0.000813,161
0.000814,192
0.000815,172
0.000816,197
0.000817,158
0.000818,116
0.000819,140
0.000820,159
0.000821,240
0.000822,196
0.000823,234
0.000824,241
0.000825,211
0.000826,175
0.000827,169
0.000828,211
0.000829,255
0.000830,272
0.000831,355
0.000832,368
0.000833,265
0.000834,228
0.000835,279
0.000836,230
0.000837,239
0.000838,235
0.000839,170
0.000840,178
0.000841,194
0.000842,228
0.000843,230
0.000844,236
0.000845,231
0.000846,186
0.000847,183
0.000848,166
0.000849,175
0.000850,188
0.000851,147
0.000852,208
0.000853,192
0.000854,227
0.000855,163
0.000856,120
0.000857,128
0.000858,133
0.000859,171
0.000860,263
0.000861,199
0.000862,182
0.000863,183
0.000864,131
0.000865,142
0.000866,201
0.000867,226
0.000868,233
0.000869,213
0.000870,187
0.000871,220
0.000872,214
0.000873,165
0.000874,116
0.000875,181
0.000876,209
0.000877,199
0.000878,187
0.000879,176
0.000880,122
0.000881,207
0.000882,218
0.000883,156
0.000884,193
0.000885,218
0.000886,186
0.000887,225
0.000888,214
0.000889,226
0.000890,197
0.000891,198
0.000892,213
0.000893,190
0.000894,183
0.000895,187
0.000896,185
0.000897,215
0.000898,232
0.000899,145
0.000900,153
0.000901,188
0.000902,177
0.000903,186
0.000904,174
0.000905,163
0.000906,220
0.000907,248
0.000908,246
0.000909,190
0.000910,181
0.000911,194
0.000912,231
0.000913,232
0.000914,211
0.000915,211
0.000916,218
0.000917,215
0.000918,205
0.000919,164
0.000920,153
0.000921,184
0.000922,212
0.000923,194
0.000924,202
0.000925,234
0.000926,223
0.000927,250
0.000928,303
0.000929,265
0.000930,210
0.000931,224
0.000932,178
0.000933,160
0.000934,163
0.000935,185
0.000936,148
0.000937,197
0.000938,230
0.000939,209
0.000940,156
0.000941,176
0.000942,170
0.000943,152
0.000944,192
0.000945,235
0.000946,198
0.000947,211
0.000948,165
0.000949,216
0.000950,210
0.000951,175
0.000952,168
0.000953,196
0.000954,179
0.000955,169
0.000956,148
0.000957,169
0.000958,169
0.000959,185
0.000960,151
0.000961,205
0.000962,197
0.000963,172
0.000964,185
0.000965,162
0.000966,187
0.000967,157
0.000968,144
0.000969,179
0.000970,132
0.000971,136
0.000972,150
0.000973,175
0.000974,221
0.000975,168
0.000976,161
0.000977,179
0.000978,152
0.000979,143
0.000980,162
0.000981,165
0.000982,218
0.000983,245
0.000984,221
0.000985,221
0.000986,220
0.000987,223
0.000988,215
0.000989,237
0.000990,196
0.000991,173
0.000992,159
0.000993,171
0.000994,168
0.000995,160
0.000996,198
0.000997,199
0.000998,169
0.000999,167
